19
871 1731
389 739 4
7 798 625
356 432 393
785 788 684
315 492 680
742 69 996
215 132 96
298 66 791
676 320 65
608 502 714
219 685 73
148 368 878
119 344 863
781 68 861
8 130 719
623 569 887
214 580 933
233 504 629
562 340 96
115 655 716
457 463 468
167 23 911
695 235 577
687 728 763
101 775 606
538 157 723
53 706 132
592 269 637
550 125 850
579 571 386
620 297 942
777 436 215
510 723 401
213 252 268
96 420 558
703 215 50
256 266 174
425 703 999
734 172 908
167 666 208
588 605 947
631 357 775
414 12 858
4 223 969
70 165 278
241 68 169
133 114 618
754 256 302
353 567 931
222 215 203
803 789 766
197 716 943
99 502 170
615 561 584
574 187 64
121 342 678
38 359 981
1 590 775
388 624 491
23 537 856
156 460 594
30 71 998
191 144 397
43 9 928
376 66 639
529 148 955
370 59 362
787 53 639
76 497 116
110 8 468
290 199 401
84 40 652
703 45 180
646 763 986
114 152 363
230 672 130
338 119 833
259 585 279
212 662 109
133 760 488
195 351 893
198 504 467
283 252 126
280 563 883
779 130 295
345 157 716
284 147 822
525 249 493
340 511 808
411 551 996
14 64 577
581 211 130
331 125 580
584 168 493
86 167 797
755 688 120
599 495 726
637 117 833
296 627 722
685 269 710
326 32 867
212 558 664
179 280 689
778 113 506
641 326 28
633 626 663
646 146 203
602 51 599
198 181 278
639 377 463
575 136 352
563 59 851
323 142 945
775 141 73
496 403 745
123 93 69
285 785 688
797 446 616
133 750 779
338 624 505
284 110 235
216 92 555
407 469 400
799 611 683
490 764 664
155 621 252
84 149 413
665 247 893
319 186 4
178 433 538
644 146 514
684 756 217
756 123 283
345 738 265
413 88 674
55 605 836
752 157 355
249 320 526
385 649 891
434 565 987
222 637 550
660 57 668
209 177 958
394 477 4
251 563 272
566 73 240
613 535 22
151 557 72
736 427 123
757 731 509
447 163 613
225 454 83
619 777 345
188 456 551
661 149 489
300 727 621
752 315 796
585 803 341
488 549 5
380 344 158
764 719 358
268 543 217
354 738 430
433 45 788
636 206 793
503 444 210
171 447 194
674 760 320
666 536 626
496 244 271
32 259 291
798 176 769
681 422 935
706 356 331
18 257 551
612 139 882
718 329 969
73 257 928
270 101 994
688 226 587
320 68 790
806 745 597
257 365 123
179 622 294
154 809 444
795 785 316
514 175 693
177 492 512
98 165 689
527 647 769
790 446 914
753 394 483
544 392 320
697 199 565
225 315 898
63 236 369
585 489 86
546 646 865
735 502 466
767 429 634
314 721 717
797 447 381
799 71 169
738 365 717
64 232 633
662 228 52
204 760 299
368 351 706
12 732 749
497 644 766
271 556 464
649 339 482
1 657 78
713 344 447
401 1 519
236 500 131
481 531 168
541 307 940
376 222 385
96 319 983
140 619 944
810 235 481
163 110 213
281 362 273
446 326 547
309 640 842
57 685 46
565 746 982
419 164 372
718 721 888
575 238 364
77 387 643
689 268 149
370 706 385
138 267 500
278 237 610
306 692 187
431 301 706
69 686 828
416 507 601
355 500 492
83 770 401
459 604 261
41 79 483
570 137 701
448 9 116
427 689 697
38 315 757
162 767 508
568 435 502
669 65 502
335 30 17
265 292 486
585 69 868
108 112 143
110 121 289
784 490 467
782 66 840
383 800 346
277 399 507
250 184 78
226 353 534
514 579 259
108 122 607
386 643 151
148 309 200
790 764 629
332 306 935
149 545 67
494 184 754
326 107 434
712 97 105
637 669 991
221 80 52
358 396 474
598 646 13
521 578 722
133 658 909
664 524 183
72 222 588
719 322 416
178 292 693
407 529 330
164 562 724
628 137 100
751 773 809
479 721 664
786 541 555
544 286 501
254 79 363
659 244 552
477 117 793
220 465 748
453 717 77
97 296 210
51 477 316
276 229 894
648 723 198
717 341 147
744 214 948
74 297 22
45 702 242
375 516 129
731 361 319
656 367 42
183 101 282
687 441 249
749 513 772
804 122 97
194 31 915
53 311 422
286 446 668
508 488 479
341 564 696
147 455 413
223 619 722
594 179 252
82 119 175
59 31 337
791 533 954
723 507 668
554 536 894
509 655 966
80 647 786
328 215 284
645 680 801
264 698 492
573 168 946
4 649 845
732 250 541
737 424 848
320 623 559
15 505 492
582 746 91
291 377 818
320 98 504
277 148 538
233 425 655
176 648 230
767 714 112
79 415 517
364 339 833
190 263 927
543 656 21
475 31 273
694 630 987
463 144 634
430 346 202
33 200 69
663 596 464
219 290 821
288 23 435
477 511 152
782 454 870
29 722 453
740 120 315
61 586 382
429 635 743
274 414 781
166 143 445
39 204 752
80 62 288
359 534 965
187 319 130
713 255 529
109 663 952
719 758 338
614 436 716
139 261 806
32 143 281
261 215 523
240 745 204
245 627 921
219 320 176
761 712 588
539 680 702
289 267 654
479 556 374
461 587 470
473 264 510
444 752 426
396 57 882
788 319 321
554 234 795
136 11 77
656 576 76
518 762 214
31 551 113
781 723 645
375 39 785
192 188 103
586 731 135
41 14 561
436 313 672
103 229 420
176 736 189
108 544 774
381 407 841
439 535 172
355 590 609
335 547 766
122 598 253
223 766 22
692 592 117
508 220 562
786 448 86
249 691 273
791 127 476
57 521 807
657 170 789
433 638 205
541 85 607
181 784 683
631 260 970
263 109 232
751 471 591
165 168 36
671 93 982
386 451 748
513 346 675
803 343 522
745 259 466
770 805 570
297 624 746
136 561 438
616 396 351
76 461 214
719 127 795
332 676 974
785 5 163
65 597 702
32 626 195
648 580 926
606 730 732
616 201 817
678 123 334
254 319 870
519 309 833
774 501 906
82 636 866
688 268 44
405 441 550
641 635 518
354 205 255
667 656 90
366 270 315
419 710 122
427 68 351
152 799 886
621 57 318
527 364 714
135 690 825
298 279 142
614 228 888
465 442 403
90 579 680
387 802 81
731 213 397
268 392 893
371 324 727
477 377 854
246 696 697
661 807 190
336 618 393
274 534 168
766 644 29
136 638 219
117 191 598
761 437 909
622 34 560
779 47 467
351 24 81
605 249 428
278 146 679
481 328 453
100 491 768
610 331 881
212 131 234
563 356 434
47 340 4
52 755 316
369 731 650
515 66 579
239 198 234
691 680 286
120 259 71
381 366 668
93 697 250
620 681 361
45 456 111
145 303 333
325 207 115
247 645 597
356 332 932
745 594 874
685 105 55
235 723 274
295 332 583
257 350 521
694 677 414
269 3 161
466 264 859
540 97 808
385 96 209
118 784 336
327 226 368
38 810 987
82 408 142
580 677 233
301 660 461
741 612 958
572 793 188
293 248 118
642 82 745
744 183 614
738 144 897
496 349 732
313 15 128
191 388 819
277 107 244
161 179 890
93 14 837
642 315 241
385 20 308
251 403 312
245 86 877
557 246 138
379 737 786
793 360 738
685 236 214
793 217 43
260 100 911
572 364 286
688 37 506
198 521 848
381 332 901
721 534 184
808 719 786
568 703 694
470 433 936
638 772 336
362 14 139
366 795 601
726 628 242
184 465 118
421 60 311
296 56 819
127 295 865
421 557 318
526 55 686
262 658 860
532 234 137
406 313 573
714 160 928
83 112 467
227 290 40
491 231 706
34 541 329
51 637 305
810 332 333
623 785 433
806 744 928
477 380 937
268 12 107
118 155 843
681 235 977
256 315 797
437 386 847
639 319 528
321 587 833
459 164 168
689 472 609
329 167 642
645 108 894
444 509 862
502 592 316
216 285 687
397 109 285
278 669 935
680 488 159
293 150 927
680 521 757
43 481 947
102 396 924
292 458 846
178 484 385
420 15 348
424 34 104
87 380 887
799 451 747
629 758 51
381 788 485
117 412 66
790 73 685
145 222 377
424 616 803
300 448 855
656 469 751
119 93 267
395 184 366
3 373 464
576 450 985
52 602 488
324 118 258
230 288 456
666 62 287
249 357 277
518 273 266
472 572 615
660 432 512
662 526 873
262 623 73
669 355 672
335 418 159
245 236 941
779 729 878
199 802 172
13 469 73
319 387 251
527 292 5
576 695 162
410 402 341
292 238 565
559 616 829
708 23 201
702 682 417
64 43 16
680 103 223
25 636 671
272 783 601
73 400 36
546 203 335
666 774 426
54 381 987
430 279 323
391 254 780
243 705 12
587 154 346
223 194 866
376 245 11
789 135 470
61 455 393
367 222 181
353 298 397
591 41 809
443 807 618
305 472 947
121 189 386
705 340 755
623 247 369
601 550 897
617 166 487
627 106 872
746 483 160
392 234 573
52 534 447
731 110 929
465 394 75
371 201 969
34 719 364
116 780 287
16 717 598
334 25 253
47 691 822
740 692 219
411 769 860
312 155 211
308 622 297
228 249 912
144 74 581
190 635 362
127 437 242
429 440 19
229 188 650
426 640 464
185 328 427
360 82 251
562 147 239
777 571 93
49 159 981
436 273 687
758 160 288
136 684 218
43 474 196
12 59 662
750 807 836
95 552 449
699 545 549
372 260 961
367 495 929
595 737 722
58 730 873
256 343 318
503 741 16
318 532 640
560 107 366
660 768 48
720 12 601
589 72 677
665 645 675
655 745 15
496 214 161
545 492 590
726 395 306
8 722 756
579 384 859
52 630 552
48 524 355
352 2 773
455 516 873
757 600 595
65 521 101
747 766 975
45 284 533
36 495 788
34 13 871
321 152 238
25 232 671
780 676 831
266 710 56
210 33 931
640 479 194
500 581 395
723 454 671
176 655 646
241 67 20
705 17 358
257 443 110
546 213 583
597 195 225
268 473 794
446 741 288
80 419 855
6 443 708
327 699 140
238 513 546
196 395 322
6 244 711
529 207 459
232 630 99
225 161 912
349 392 643
221 668 205
218 48 24
269 9 447
382 712 618
737 326 153
657 133 615
515 551 285
18 644 363
68 616 859
567 544 944
560 613 157
354 737 486
123 109 622
703 49 422
53 95 349
707 5 462
790 448 738
416 585 112
413 224 642
511 659 883
615 316 356
213 422 585
365 81 429
258 259 80
794 126 900
144 126 15
623 434 916
193 525 66
553 139 372
612 122 23
397 651 983
272 569 338
738 232 690
124 76 250
241 725 748
724 692 965
606 395 456
90 115 912
270 789 456
338 425 886
424 596 916
437 275 221
461 203 43
212 397 618
130 213 298
637 44 293
277 272 360
4 463 555
642 684 517
303 465 900
163 62 402
431 552 715
347 627 657
558 179 687
290 252 924
102 782 641
179 317 766
481 15 415
464 81 731
427 664 992
797 488 242
487 638 649
351 534 256
42 13 611
179 31 355
625 418 397
642 701 520
544 36 893
416 617 260
224 540 225
572 434 468
457 571 944
748 325 820
499 198 924
130 501 524
762 486 763
232 310 25
238 610 907
479 592 483
612 194 664
505 262 141
310 491 256
200 214 740
53 50 242
692 765 808
11 80 988
81 701 328
380 516 413
440 507 357
344 392 657
500 164 794
695 657 104
769 559 521
436 10 160
788 480 600
451 207 221
803 611 383
643 696 859
249 682 437
719 47 813
492 34 719
68 477 455
219 253 317
352 196 854
810 387 548
420 127 84
206 625 3
634 499 447
131 183 594
467 132 161
194 146 328
221 119 79
30 263 583
598 773 183
394 206 336
104 633 349
216 570 52
671 569 215
253 789 767
122 251 578
305 716 871
157 61 288
184 331 66
155 44 827
769 23 795
483 66 636
12 392 790
206 407 493
9 357 492
246 4 439
219 466 211
337 449 284
743 636 156
537 763 4
585 30 312
741 750 531
216 9 202
593 92 929
207 37 261
541 221 512
657 520 681
246 83 753
560 133 534
779 481 753
271 75 591
572 448 18
614 469 161
421 744 497
61 97 304
477 324 584
179 610 338
354 647 164
168 37 247
142 603 974
643 208 516
192 462 716
197 5 475
409 15 762
180 616 758
6 610 419
97 32 801
640 384 887
751 81 102
792 16 175
619 206 825
427 402 663
467 386 886
62 802 493
668 363 918
111 777 783
767 568 347
328 792 514
412 281 168
514 259 159
750 695 82
95 671 87
423 778 259
706 263 107
484 490 578
807 283 652
320 477 478
224 223 846
284 348 187
577 777 227
456 424 681
639 342 856
572 786 172
805 174 675
677 316 502
111 463 63
208 163 207
315 654 202
371 31 487
495 796 263
261 314 805
453 551 32
82 428 823
92 27 643
139 380 437
231 309 79
364 265 175
313 509 79
680 501 132
565 587 932
464 353 510
513 686 355
277 746 904
531 171 609
258 666 844
38 491 253
261 192 581
530 557 440
531 3 331
329 228 843
632 99 357
178 225 74
323 160 755
328 716 673
772 11 101
409 509 484
668 88 409
215 379 940
534 387 364
503 466 619
49 63 761
570 158 287
412 361 841
661 236 61
6 378 436
520 742 631
680 143 797
182 459 955
424 95 615
784 340 366
483 558 327
400 434 831
582 690 852
165 244 95
455 80 856
64 526 935
731 155 264
351 306 883
686 476 657
716 126 659
80 246 817
9 568 377
609 153 94
681 431 240
213 149 584
324 169 955
167 599 823
571 560 60
78 685 359
532 471 248
305 751 786
526 201 876
541 353 144
6 492 293
106 653 737
587 144 870
366 685 267
446 413 742
315 12 877
732 64 7
242 430 51
585 309 533
690 732 258
601 333 288
258 38 201
771 800 525
171 603 120
356 531 246
526 130 362
264 327 492
718 729 651
158 537 898
422 607 127
322 753 183
764 808 283
153 231 257
434 512 548
543 34 352
644 584 768
432 739 532
350 243 915
670 34 421
493 715 939
165 191 915
63 333 379
617 572 614
639 156 94
615 307 703
502 679 667
342 75 15
546 732 12
397 65 100
145 762 693
353 537 427
810 367 528
623 160 9
2 117 464
501 482 699
7 181 933
452 334 937
523 463 672
422 661 920
445 26 80
296 415 725
389 289 454
350 455 789
627 749 798
584 249 389
37 51 429
653 348 785
573 513 684
555 412 258
509 441 8
574 696 77
383 780 305
352 702 358
16 778 876
621 703 435
320 369 764
217 418 155
552 287 871
765 649 623
547 507 2
667 517 329
385 704 372
139 494 547
262 334 914
360 789 132
715 529 724
666 28 350
738 118 361
559 733 959
262 656 831
83 422 230
603 747 445
95 490 799
524 743 962
226 606 420
235 605 555
541 425 570
302 481 921
39 347 133
473 542 838
77 26 296
583 158 321
579 265 764
724 53 505
120 691 242
640 135 862
284 45 522
611 422 805
615 37 642
613 18 812
653 433 384
20 18 432
218 515 837
309 666 755
374 779 514
477 217 530
577 120 39
703 610 896
64 714 549
489 29 40
663 412 771
458 574 653
63 30 997
174 473 280
708 146 47
64 401 459
694 131 374
190 630 871
195 501 608
266 472 498
98 297 936
304 338 239
99 142 362
627 37 129
148 454 952
37 68 428
79 74 153
49 494 574
499 444 29
430 181 866
713 578 668
374 498 582
725 132 783
8 749 137
398 582 433
302 230 980
25 211 444
242 124 672
29 421 358
512 56 399
10 207 108
694 80 364
405 241 106
385 484 853
670 150 835
798 479 557
801 730 347
523 138 98
115 18 520
184 721 236
655 24 22
371 496 704
642 768 458
415 534 726
252 239 14
42 479 153
300 391 352
403 575 319
139 27 957
674 710 446
729 745 262
17 538 573
307 14 990
573 401 254
230 460 42
645 441 95
582 230 530
337 329 404
712 658 267
346 614 601
282 362 73
102 798 307
575 683 268
34 663 451
723 389 489
223 317 940
200 203 765
446 38 461
307 760 34
646 139 806
299 620 409
580 807 327
304 30 599
428 17 425
552 477 461
159 419 253
168 266 508
395 564 753
99 601 940
165 559 430
735 710 131
480 659 735
568 190 937
160 145 834
143 559 300
321 468 116
383 123 61
390 2 329
658 545 587
47 452 204
318 281 9
604 269 932
693 297 653
394 122 860
632 509 697
105 245 132
341 386 825
428 308 204
3 690 480
114 714 436
102 36 233
13 222 995
388 480 105
152 762 349
164 398 599
419 290 471
403 389 639
485 391 485
36 607 690
82 57 979
153 228 440
554 576 743
479 679 465
608 345 314
162 719 591
483 706 707
120 593 328
361 548 903
275 66 756
295 355 944
406 236 5
97 61 242
545 152 332
777 680 30
6 659 329
72 319 468
33 397 698
665 381 496
618 465 413
723 361 103
200 403 168
442 424 469
809 395 592
178 214 52
582 114 840
295 686 934
685 522 900
488 503 409
300 212 273
487 82 899
26 54 271
441 650 973
449 758 403
538 357 324
475 280 987
157 806 484
244 677 712
679 243 726
716 189 390
100 207 332
179 532 185
688 639 79
23 242 763
47 175 409
96 309 793
516 749 118
194 64 465
139 699 394
804 331 879
753 803 300
704 263 120
346 155 632
652 226 946
447 479 192
482 296 714
585 291 305
262 148 424
533 323 255
664 41 112
766 237 235
419 630 663
393 561 379
102 332 789
128 641 194
270 486 940
258 519 541
213 380 544
713 221 508
339 718 288
81 137 397
658 692 655
265 714 481
216 674 383
160 133 438
372 46 216
316 606 814
795 680 763
207 539 979
538 660 226
488 749 759
184 548 984
493 389 188
677 652 393
61 125 411
131 644 41
24 621 334
332 665 611
310 300 41
255 742 177
491 719 181
419 413 961
489 711 174
551 752 472
294 561 577
588 734 212
181 2 970
772 326 180
541 679 31
301 162 204
49 524 514
39 463 776
50 271 503
541 276 65
266 362 597
639 330 483
549 520 181
634 429 840
480 541 659
101 373 335
466 413 553
81 793 503
261 730 318
143 165 543
580 553 342
484 180 628
185 186 378
90 702 972
310 177 328
245 440 137
565 439 874
457 130 31
398 255 993
384 654 753
495 27 139
629 110 608
571 296 708
164 761 423
104 489 410
48 34 249
259 133 609
21 653 474
332 266 904
130 768 815
790 14 342
711 206 419
647 237 528
405 282 888
220 561 903
454 491 834
687 642 262
249 783 666
377 636 414
13 286 307
617 507 481
431 76 810
110 218 750
635 82 164
23 65 839
774 327 500
321 201 933
502 219 482
104 404 842
192 116 780
395 748 425
605 383 891
439 175 721
269 386 699
608 437 589
7 37 929
358 787 865
357 78 855
465 52 136
71 755 16
165 343 747
505 370 937
459 11 733
696 156 225
686 2 215
68 680 269
35 664 218
243 793 971
70 791 383
451 15 315
2 206 786
294 362 558
506 627 206
232 635 85
208 511 685
248 140 954
725 125 175
95 491 528
331 232 469
662 566 761
789 182 48
774 299 871
216 584 353
560 731 535
789 155 887
62 531 3
137 744 832
616 175 300
37 612 978
608 733 808
658 320 119
166 318 332
190 193 688
537 613 226
448 101 569
787 365 666
42 803 688
678 57 633
331 23 264
772 70 119
126 687 923
479 795 280
40 594 773
697 149 569
469 154 360
715 540 21
766 333 808
549 498 521
293 103 619
449 611 251
101 15 292
114 272 679
758 528 289
292 602 737
363 647 163
795 717 888
483 706 315
149 520 395
709 506 946
66 423 774
2 332 330
717 495 738
427 793 954
641 408 160
676 118 833
207 116 360
548 105 346
560 772 779
9 367 965
300 744 530
518 752 920
324 271 466
474 576 384
570 147 204
222 490 238
259 336 699
562 169 961
559 627 51
755 382 341
152 316 184
336 164 621
775 88 682
505 226 332
332 558 240
317 645 881
548 348 964
450 334 786
658 284 787
347 191 706
461 659 914
800 257 677
240 278 285
231 697 804
138 248 44
694 451 951
804 553 746
685 335 573
591 24 498
720 481 868
179 55 646
141 256 856
601 390 354
500 744 86
401 102 795
147 586 102
602 211 599
147 357 998
374 8 550
450 209 171
184 587 70
84 622 371
801 247 908
192 624 882
549 455 777
96 433 20
475 254 332
370 591 751
400 422 225
181 511 463
267 61 165
483 80 413
432 24 568
664 316 421
516 374 894
656 1 821
109 606 283
247 597 365
569 120 73
792 475 564
18 198 125
308 167 1
552 737 292
668 299 316
791 161 437
729 115 475
555 277 451
786 138 556
50 692 978
326 628 131
544 128 66
747 201 923
470 76 304
66 341 960
227 447 380
25 662 796
648 394 47
560 731 634
566 362 749
579 432 389
466 330 121
97 294 526
478 227 969
516 715 430
1 782 554
531 795 532
707 16 343
394 737 211
627 41 991
343 544 85
365 786 459
201 377 653
364 448 827
451 228 3
530 521 587
245 299 763
88 637 624
430 616 568
434 604 41
498 311 350
6 14 282
776 747 251
809 802 255
458 487 150
415 200 524
658 541 261
391 451 670
65 471 243
374 485 59
73 746 11
593 141 794
417 667 758
106 58 44
246 595 148
284 440 547
194 442 883
293 511 816
492 666 22
333 792 77
712 290 132
5 775 53
565 43 339
493 567 463
719 320 571
778 313 533
656 503 957
505 631 284
770 287 4
539 592 218
623 38 626
465 560 795
105 445 229
205 637 298
713 788 546
519 434 235
77 575 236
697 313 402
607 737 783
3 255 592
263 532 835
31 647 193
367 112 755
443 153 208
353 57 785
428 17 642
704 368 242
23 505 32
92 441 137
111 555 665
351 779 392
635 297 484
682 324 134
171 244 457
622 642 143
796 201 391
136 394 739
171 363 343
508 547 691
547 80 450
484 258 235
738 539 88
494 454 39
265 33 690
608 739 236
629 179 536
547 761 670
349 773 293
197 485 884
582 476 709
708 796 546
583 375 483
557 542 792
231 121 44
262 490 690
772 151 41
410 697 167
115 122 490
23 275 90
607 775 672
728 9 576
70 17 942
349 587 20
378 456 757
286 385 43
287 125 835
600 76 165
700 469 65
391 454 368
480 599 760
512 43 59
495 102 636
177 275 38
794 679 625
654 648 525
553 107 69
109 345 172
591 688 126
674 373 117
105 799 845
148 71 255
616 795 606
108 116 395
164 60 548
327 759 696
562 62 443
228 574 612
301 618 596
788 209 867
440 466 876
372 164 321
572 315 501
707 178 747
523 698 73
8 545 860
386 641 998
560 297 408
478 595 233
495 670 895
450 206 647
667 368 20
220 9 30
599 71 344
204 96 872
581 788 370
294 608 615
331 310 667
9 663 683
200 101 125
390 255 765
535 662 189
554 216 408
32 372 378
307 292 364
542 404 275
13 766 658
499 196 107
654 328 186
53 536 287
188 323 726
331 615 594
386 221 820
615 555 289
15 667 160
677 163 906
4 167 679
54 268 43
71 52 320
680 600 92
561 181 223
742 709 414
135 666 401
259 370 158
499 171 244
458 237 174
73 245 654
644 43 551
636 399 70
202 27 207
124 470 486
349 517 461
728 75 145
139 641 478
607 648 536
550 297 449
653 220 730
273 343 324
73 781 320
413 387 510
579 809 677
388 397 369
91 519 930
709 420 912
443 741 882
606 502 851
766 124 600
87 168 251
750 312 863
64 729 608
378 132 336
605 467 257
478 764 905
514 509 461
100 250 391
315 755 438
785 297 599
763 107 312
37 143 70
599 794 624
451 694 649
246 787 408
804 360 111
520 430 333
253 766 184
319 231 380
140 692 78
211 627 401
310 190 239
611 21 240
797 159 452
63 145 173
408 320 314
685 701 295
98 417 602
541 739 405
620 195 996
553 809 305
676 234 434
350 288 236
552 342 155
592 796 697
406 776 528
741 73 341
496 202 511
145 445 591
182 188 712
597 179 173
298 685 850
342 382 318
644 82 609
73 621 783
307 338 773
221 535 505
564 592 921
382 60 399
293 476 432
571 290 511
712 165 99
85 566 510
646 541 650
474 88 866
446 426 417
251 299 100
89 649 20
527 404 891
3 77 472
442 64 570
557 503 283
248 542 78
36 162 959
182 405 138
247 683 444
555 538 28
40 251 770
587 302 384
787 281 62
102 20 579
9 658 787
12 471 75
101 221 400
541 278 479
93 604 794
71 159 30
703 13 396
143 166 853
576 167 253
747 796 334
433 168 659
655 99 593
132 127 673
550 466 989
576 507 126
354 362 529
191 199 19
136 639 281
18 359 836
538 244 40
569 34 545
190 15 378
528 495 779
261 114 328
15 637 244
46 375 910
252 729 508
283 462 555
153 149 856
448 572 274
764 267 486
785 606 859
662 120 117
93 725 601
262 500 743
525 316 836
759 70 446
810 175 488
673 758 7
522 456 724
586 112 46
520 59 994
563 365 710
498 693 675
458 746 520
20 474 922
371 617 562
271 606 320
773 144 57
668 5 300
851 1727
52 112 90
1 747 496
562 361 412
359 71 161
225 60 834
679 235 66
423 840 865
272 437 644
816 434 861
292 308 902
353 297 614
623 550 508
225 361 781
85 596 593
397 229 744
99 564 187
134 167 600
353 479 786
553 421 762
573 31 858
76 386 706
148 546 115
219 77 935
307 253 561
407 180 94
815 590 215
280 161 268
34 638 551
657 271 43
827 356 360
233 165 694
477 668 27
55 330 617
798 402 185
496 377 377
494 268 298
372 193 520
748 483 87
290 605 61
743 650 26
694 12 756
27 563 367
552 756 999
591 729 194
814 389 193
99 147 607
339 104 93
434 675 208
812 330 438
299 709 484
1 160 323
397 221 271
825 82 844
183 146 308
205 537 195
27 583 89
197 338 623
356 511 784
475 533 170
134 660 357
643 160 285
681 652 332
439 689 265
495 837 8
488 781 85
177 666 527
834 559 299
7 25 495
117 335 413
652 714 962
688 610 280
675 231 755
326 316 678
227 440 730
740 281 876
589 644 781
511 470 654
539 444 332
71 706 451
456 449 242
149 791 716
842 479 238
750 505 554
341 772 64
576 1 24
15 282 900
485 773 586
473 362 670
458 485 639
87 314 690
672 607 456
455 559 205
207 163 516
86 689 124
224 829 393
299 818 144
397 43 567
220 670 707
736 360 189
720 203 248
225 365 593
654 263 350
98 255 577
561 680 749
553 514 61
418 503 493
680 510 71
838 847 52
457 469 135
56 321 309
581 565 525
230 358 522
552 772 311
690 790 386
647 14 522
571 393 258
504 103 237
277 208 612
674 405 781
394 558 537
517 676 605
804 315 716
719 835 92
830 198 863
290 289 401
603 810 550
1 391 130
298 540 689
676 144 133
100 308 923
674 711 772
381 644 668
795 308 124
718 713 585
439 374 402
621 262 889
489 104 482
584 540 4
148 817 18
555 791 912
510 150 823
683 43 827
694 286 354
250 835 603
265 634 638
641 445 59
9 671 927
75 753 620
742 63 904
90 628 767
262 390 670
153 368 564
245 747 745
519 294 719
613 146 328
325 758 717
265 431 160
706 326 821
359 169 86
720 423 191
40 178 686
170 432 589
328 545 84
542 278 586
362 583 368
368 836 546
636 404 618
360 97 987
546 766 948
173 202 29
680 37 564
584 791 515
259 254 946
807 809 626
609 154 51
183 586 801
793 538 404
303 149 62
802 360 782
551 372 400
333 387 733
152 340 206
307 340 310
411 277 97
443 24 289
9 667 625
328 334 335
781 207 326
575 180 430
275 119 191
801 679 141
245 592 605
611 742 422
826 727 252
818 377 400
767 617 438
236 736 562
719 396 605
644 334 375
50 715 123
623 546 768
849 589 1
317 203 282
15 291 994
179 576 812
796 252 990
463 326 614
301 465 369
405 379 232
286 494 529
558 320 578
359 807 420
36 597 107
668 333 889
242 728 457
641 722 98
321 274 819
425 604 437
411 12 182
592 230 884
627 95 819
727 466 589
171 787 67
77 461 798
679 174 479
610 223 873
550 667 231
284 523 760
590 32 585
128 31 59
155 53 300
729 151 992
603 581 170
7 730 795
660 674 348
645 642 727
141 706 817
170 686 61
484 291 695
787 6 126
110 634 74
778 427 162
569 199 502
40 17 247
766 126 823
245 729 124
574 13 690
433 201 825
634 530 460
752 156 21
619 277 623
568 719 533
79 379 375
763 545 756
298 429 764
527 94 494
777 622 987
476 27 268
733 588 906
419 169 474
172 728 739
773 383 745
280 696 881
149 381 935
769 789 44
364 362 10
304 3 318
146 303 665
810 124 670
788 299 256
694 479 519
189 22 562
108 691 741
46 377 664
88 406 505
260 462 250
474 497 289
623 114 555
745 761 866
151 265 24
500 175 477
433 94 953
501 685 645
578 435 753
449 542 986
850 75 296
786 392 393
492 369 455
211 550 307
212 205 779
794 373 867
327 173 647
76 55 423
332 597 865
165 43 935
375 675 396
747 801 540
310 271 510
394 206 959
469 801 818
392 503 492
420 402 266
332 583 71
264 701 924
759 807 695
243 222 43
372 105 125
99 530 15
16 153 960
774 297 389
784 348 688
133 765 879
8 758 689
137 247 360
339 793 814
625 603 975
596 347 409
296 700 85
18 199 142
488 98 304
381 643 19
406 48 713
749 63 651
368 221 576
752 546 518
554 581 64
537 722 437
325 493 856
710 709 952
320 33 648
2 134 169
814 320 445
372 97 720
667 296 706
657 529 202
623 628 295
606 155 102
511 600 752
124 568 352
369 58 483
750 148 883
423 383 362
297 788 575
241 458 563
711 515 85
302 425 669
779 224 797
53 814 660
435 764 465
22 197 962
62 265 89
559 321 551
256 772 311
770 709 259
59 108 892
405 769 408
803 681 434
781 551 181
149 825 269
604 277 169
841 792 706
606 457 552
356 60 334
305 304 682
18 685 654
221 814 889
634 16 437
818 579 323
43 566 202
28 232 842
428 230 409
231 128 139
335 556 308
141 602 962
590 802 683
415 416 737
753 838 369
290 241 869
451 581 513
146 545 891
724 568 392
657 330 840
112 779 61
203 837 467
580 261 39
149 634 690
388 252 162
296 539 599
299 705 391
245 587 574
815 735 277
851 512 593
567 554 142
521 57 932
829 553 727
395 559 95
341 583 651
496 782 439
454 175 627
29 345 932
69 664 789
707 164 116
621 733 406
545 63 494
588 253 276
837 280 25
632 98 173
94 19 753
41 428 833
769 479 381
83 662 48
256 474 716
429 722 544
15 53 240
811 359 454
447 619 815
134 383 595
589 514 978
716 651 531
90 395 48
228 758 427
25 334 180
790 814 69
588 571 767
521 29 206
124 554 76
335 709 639
287 180 567
766 67 451
286 787 920
263 253 441
453 741 89
25 75 975
690 339 788
494 697 314
434 577 111
542 479 467
576 297 9
848 179 587
564 179 761
269 2 108
526 35 391
4 567 540
251 813 754
681 183 771
816 517 651
551 428 830
400 474 793
555 112 117
674 231 790
706 739 569
388 523 338
605 572 49
349 566 593
224 412 800
739 123 176
826 75 64
246 414 809
456 815 993
271 331 853
599 123 510
701 843 513
540 60 758
234 820 223
384 570 541
18 307 627
386 395 63
709 754 982
113 76 97
576 303 775
299 276 313
97 260 834
522 78 616
135 225 852
361 339 908
642 134 229
49 738 570
91 591 562
496 312 201
338 729 434
401 393 865
586 111 322
784 408 407
187 804 972
